"park_era_hand_id","park_era_id","hand","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","hand_effect","hand_se","delta_hand","pf_index_hand","hand_se_combined","component"
"venue_17__base__R","venue_17__base","R",25447,"17","Wrigley Field","CHC",-3.18894339076607,0.775104902347572,-0.070686001138575,0.254410003994369,-3.25962939190464,98.8569486217524,0.815789225091662,"distance_air"
"venue_19__base__L","venue_19__base","L",19312,"19","Coors Field","COL",12.8446151065827,0.772878569256748,-0.132115557392929,0.252973132181112,12.7124995491898,104.457881060577,0.813226099201127,"distance_air"
"venue_19__base__R","venue_19__base","R",27789,"19","Coors Field","COL",12.8446151065827,0.772878569256748,0.17424289076914,0.252922898326308,13.0188579973519,104.565311508738,0.813210474178818,"distance_air"
"venue_1__base__L","venue_1__base","L",15965,"1","Angel Stadium","LAA",-0.289785588738058,0.774606595094234,-0.09561275980526,0.254441723010543,-0.385398348543318,99.8648526993373,0.815325681903898,"distance_air"
"venue_1__base__R","venue_1__base","R",27630,"1","Angel Stadium","LAA",-0.289785588738058,0.774606595094234,0.0946623313765722,0.254367771425533,-0.195123257361485,99.9315762985789,0.815302606584497,"distance_air"
"venue_22__base__L","venue_22__base","L",18210,"22","Dodger Stadium","LAD",-1.88426266900954,0.774441491456953,-0.0775275239833007,0.254507941624371,-1.96179019299284,99.3120607546667,0.815189497012776,"distance_air"
"venue_22__base__R","venue_22__base","R",23980,"22","Dodger Stadium","LAD",-1.88426266900954,0.774441491456953,0.0713475836914122,0.254466302484762,-1.81291508531813,99.364266658024,0.815176497937922,"distance_air"
"venue_2392__base__L","venue_2392__base","L",15393,"2392","Minute Maid Park","HOU",-0.595511896472348,0.775498673572742,-0.0845155616175946,0.255467513093921,-0.680027458089942,99.7615353680555,0.816493627017061,"distance_air"
"venue_2392__base__R","venue_2392__base","R",27485,"2392","Minute Maid Park","HOU",-0.595511896472348,0.775498673572742,0.0825624223586904,0.255398566474161,-0.512949474113657,99.8201244580709,0.816472057372534,"distance_air"
"venue_2394__base__L","venue_2394__base","L",10779,"2394","Comerica Park","DET",-2.94237692061907,0.793999449224448,-0.0549117034976235,0.261709868338939,-2.9972886241167,98.9489434285655,0.836018648449131,"distance_air"
"venue_2394__base__R","venue_2394__base","R",19326,"2394","Comerica Park","DET",-2.94237692061907,0.793999449224448,0.0452613955873761,0.261626277344948,-2.8971155250317,98.984071041311,0.835992484634941,"distance_air"
"venue_2394__cf_in_412__L","venue_2394__cf_in_412","L",6523,"2394","Comerica Park","DET",-1.11055455588398,0.837658888545342,-0.0734787188495378,0.271965743506723,-1.18403327473352,99.5847960906426,0.880703002833635,"distance_air"
"venue_2394__cf_in_412__R","venue_2394__cf_in_412","R",8543,"2394","Comerica Park","DET",-1.11055455588398,0.837658888545342,0.0698363596969581,0.271922362078944,-1.04071819618702,99.6350522634649,0.880689607385944,"distance_air"
"venue_2395__base__L","venue_2395__base","L",9417,"2395","AT&T Park","SFG",-4.76159028486596,0.819682468571117,0.173978035815644,0.268597612831124,-4.58761224905032,98.391266038659,0.862568273762384,"distance_air"
"venue_2395__base__R","venue_2395__base","R",11566,"2395","AT&T Park","SFG",-4.76159028486596,0.819682468571117,-0.189594938053375,0.268561358674346,-4.95118522291934,98.2637722229796,0.862556985164372,"distance_air"
"venue_2395__bullpen_center__L","venue_2395__bullpen_center","L",10129,"2395","Oracle Park","SFG",-1.99336970522326,0.806023589316433,0.0213685612889538,0.265911312103859,-1.97200114393431,99.3084800894611,0.848753705405367,"distance_air"
"venue_2395__bullpen_center__R","venue_2395__bullpen_center","R",13134,"2395","Oracle Park","SFG",-1.99336970522326,0.806023589316433,-0.0279063476626806,0.265865016941381,-2.02127605288594,99.2912009003821,0.848739202445478,"distance_air"
"venue_2397__base__L","venue_2397__base","L",39,"2397","Tokyo Dome","CHC",-6.94768388096115,3.48508218340741,-0.0061411066004436,0.290194896735951,-6.95382498756159,97.5615082942051,3.4971432488812,"distance_air"
"venue_2397__base__R","venue_2397__base","R",49,"2397","Tokyo Dome","CHC",-6.94768388096115,3.48508218340741,-0.0166456712621185,0.290208793725533,-6.96432955222327,97.5578246677339,3.49714440208856,"distance_air"
"venue_2523__steinbrenner__L","venue_2523__steinbrenner","L",1914,"2523","George M. Steinbrenner Field","TBR",-3.47085028483521,1.08177402454225,0.00939209042270175,0.284400815327967,-3.46145819441251,98.7861734926995,1.11853424799312,"distance_air"
"venue_2523__steinbrenner__R","venue_2523__steinbrenner","R",2157,"2523","George M. Steinbrenner Field","TBR",-3.47085028483521,1.08177402454225,-0.0207756674263422,0.284388149566911,-3.49162595226156,98.7755945915295,1.11853102763778,"distance_air"
"venue_2529__sutter_health__L","venue_2529__sutter_health","L",2683,"2529","Sutter Health Park","ATH",4.87000505366874,0.940755631668473,-0.00365817703578657,0.280490750853764,4.86634687663296,101.706477588581,0.98168030428977,"distance_air"
"venue_2529__sutter_health__R","venue_2529__sutter_health","R",4230,"2529","Sutter Health Park","ATH",4.87000505366874,0.940755631668473,0.0196306543697671,0.280405304287451,4.88963570803851,101.714644262652,0.981655893472089,"distance_air"
"venue_2536__base__L","venue_2536__base","L",8,"2536","TD Ballpark","TOR",2.39833230895627,4.08483164649536,0.00469169584112875,0.290374799518879,2.4030240047974,100.842666318897,4.09513944871302,"distance_air"
"venue_2536__base__R","venue_2536__base","R",38,"2536","TD Ballpark","TOR",2.39833230895627,4.08483164649536,0.00317427309199333,0.290247165691162,2.40150658204826,100.842134205594,4.09513040053693,"distance_air"
"venue_2536__dunedin__L","venue_2536__dunedin","L",251,"2536","TD Ballpark","TOR",1.81475710265346,1.57449791581084,-0.0201881191321428,0.289042282827637,1.79456898352132,100.629299930559,1.60080889807462,"distance_air"
"venue_2536__dunedin__R","venue_2536__dunedin","R",835,"2536","TD Ballpark","TOR",1.81475710265346,1.57449791581084,0.0261400979037371,0.288808527561048,1.8408972005572,100.64554580577,1.60076670770124,"distance_air"
"venue_2602__base__L","venue_2602__base","L",17583,"2602","Great American Ball Park","CIN",0.386616074043883,0.773708442749389,-0.00594845154971443,0.253394559174051,0.380667622494168,100.133488381111,0.814145906457004,"distance_air"
"venue_2602__base__R","venue_2602__base","R",25388,"2602","Great American Ball Park","CIN",0.386616074043883,0.773708442749389,0.00721646233008987,0.253351642455917,0.393832536373973,100.138104909908,0.81413255009046,"distance_air"
"venue_2680__base__L","venue_2680__base","L",17585,"2680","Petco Park","SDP",-3.29554068580225,0.775831769467315,-0.343018086610237,0.25490922900179,-3.63855877241249,98.7240697884336,0.816635567156533,"distance_air"
"venue_2680__base__R","venue_2680__base","R",24927,"2680","Petco Park","SDP",-3.29554068580225,0.775831769467315,0.332209484479578,0.254862038230272,-2.96333120132267,98.9608512482161,0.816620837993786,"distance_air"
"venue_2681__base__L","venue_2681__base","L",19185,"2681","Citizens Bank Park","PHI",-1.19965202647475,0.77452790726477,0.0962694806404294,0.253825586502725,-1.10338254583432,99.6130778109676,0.815058836830444,"distance_air"
"venue_2681__base__R","venue_2681__base","R",24346,"2681","Citizens Bank Park","PHI",-1.19965202647475,0.77452790726477,-0.100204058169642,0.253798275496992,-1.29985608464439,99.5441806075358,0.815050332051457,"distance_air"
"venue_2735__base__L","venue_2735__base","L",128,"2735","Journey Bank Ballpark","NYM",-1.29864883580825,2.67858224574006,-0.00177372270214734,0.289946809317772,-1.3004225585104,99.5439819626424,2.69422938879143,"distance_air"
"venue_2735__base__R","venue_2735__base","R",107,"2735","Journey Bank Ballpark","NYM",-1.29864883580825,2.67858224574006,-0.00248554168723197,0.29002721220886,-1.30113437749548,99.5437323497036,2.69423804275263,"distance_air"
"venue_2756__base__L","venue_2756__base","L",18,"2756","Sahlen Field","TOR",-1.25151386371429,3.93048688739333,0.00480676021552461,0.290310797869118,-1.24670710349877,99.5628183141113,3.94119366833581,"distance_air"
"venue_2756__base__R","venue_2756__base","R",23,"2756","Sahlen Field","TOR",-1.25151386371429,3.93048688739333,-0.00891143292271494,0.29024698413144,-1.26042529663701,99.5580077673624,3.94118896828968,"distance_air"
"venue_2756__buffalo__L","venue_2756__buffalo","L",298,"2756","Sahlen Field","TOR",-4.18838101162387,1.41433011712251,0.00972238179845505,0.288780160197133,-4.17865862982541,98.5346734454198,1.44351088015409,"distance_air"
"venue_2756__buffalo__R","venue_2756__buffalo","R",899,"2756","Sahlen Field","TOR",-4.18838101162387,1.41433011712251,-0.0234592917316696,0.288573429369072,-4.21184030335554,98.5230376570828,1.44346953703138,"distance_air"
"venue_2889__base__L","venue_2889__base","L",17934,"2889","Busch Stadium","STL",-0.886811883710321,0.774508348220682,-0.0178767518920661,0.254300615613174,-0.904688635602388,99.6827536300972,0.815188312333273,"distance_air"
"venue_2889__base__R","venue_2889__base","R",27043,"2889","Busch Stadium","STL",-0.886811883710321,0.774508348220682,0.014968216856729,0.254248307000079,-0.871843666853592,99.694271346464,0.815171996008165,"distance_air"
"venue_2__base__L","venue_2__base","L",9254,"2","Oriole Park at Camden Yards","BAL",-0.764265213072322,0.805106693903965,0.0475300778448382,0.265480014035589,-0.716735135227484,99.7486631191279,0.847747855450729,"distance_air"
"venue_2__base__R","venue_2__base","R",16457,"2","Oriole Park at Camden Yards","BAL",-0.764265213072322,0.805106693903965,-0.0500366889546117,0.265395307161426,-0.814301902026934,99.7144494666378,0.847721332533445,"distance_air"
"venue_2__wall_deep__L","venue_2__wall_deep","L",5772,"2","Oriole Park at Camden Yards","BAL",-0.0530110543778878,0.857074863525536,0.0476956023942202,0.273957216699037,-0.00531545198366761,99.9981360351177,0.899794353321246,"distance_air"
"venue_2__wall_deep__R","venue_2__wall_deep","R",6779,"2","Oriole Park at Camden Yards","BAL",-0.0530110543778878,0.857074863525536,-0.0478694662581553,0.273920650967157,-0.100880520636043,99.9646243163601,0.899783220955796,"distance_air"
"venue_2__wall_medium__L","venue_2__wall_medium","L",3392,"2","Oriole Park at Camden Yards","BAL",0.531094132526499,0.945867653313724,0.172353121247485,0.280063370941947,0.703447253773983,100.246677231144,0.986458873612366,"distance_air"
"venue_2__wall_medium__R","venue_2__wall_medium","R",3663,"2","Oriole Park at Camden Yards","BAL",0.531094132526499,0.945867653313724,-0.170611256736624,0.280043933104778,0.360482875789874,100.126410213698,0.986453355234805,"distance_air"
"venue_31__base__L","venue_31__base","L",18743,"31","PNC Park","PIT",0.0230825192456726,0.774232548435509,0.0425588097497663,0.253339707434389,0.0656413289954389,100.023018387233,0.814626936959419,"distance_air"
"venue_31__base__R","venue_31__base","R",25982,"31","PNC Park","PIT",0.0230825192456726,0.774232548435509,-0.0424831039934761,0.25330293139486,-0.0194005847478035,99.9931968139722,0.814615500779461,"distance_air"
"venue_3289__base__L","venue_3289__base","L",12725,"3289","Citi Field","NYM",-1.02850324624623,0.79668552889795,0.0912262231461423,0.262456815928379,-0.937277023100086,99.6713258888526,0.838803559948734,"distance_air"
"venue_3289__base__R","venue_3289__base","R",15187,"3289","Citi Field","NYM",-1.02850324624623,0.79668552889795,-0.0945994731340664,0.262435982883554,-1.1231027193803,99.6061625550164,0.838797041642055,"distance_air"
"venue_3289__rf_in_362__L","venue_3289__rf_in_362","L",6739,"3289","Citi Field","NYM",-3.09960266563021,0.840150683761846,-0.0198482472003761,0.272144970302934,-3.11945091283058,98.9061048859904,0.883128561584711,"distance_air"
"venue_3289__rf_in_362__R","venue_3289__rf_in_362","R",8072,"3289","Citi Field","NYM",-3.09960266563021,0.840150683761846,0.00968227554106415,0.272109519804557,-3.08992039008914,98.9164603284845,0.883117637800176,"distance_air"
"venue_32__base__L","venue_32__base","L",17825,"32","American Family Field","MIL",1.26300925526841,0.775848030119526,-0.150324126879756,0.254713115447855,1.11268512838866,100.390184317493,0.816589821771923,"distance_air"
"venue_32__base__R","venue_32__base","R",24498,"32","American Family Field","MIL",1.26300925526841,0.775848030119526,0.15446650218988,0.25466962632516,1.41747575745829,100.497064979908,0.816576257561378,"distance_air"
"venue_3309__base__L","venue_3309__base","L",20138,"3309","Nationals Park","WSH",-1.65287963389372,0.773480097966242,0.110625421457672,0.252870790067732,-1.54225421243605,99.4591790687888,0.813765997335442,"distance_air"
"venue_3309__base__R","venue_3309__base","R",24814,"3309","Nationals Park","WSH",-1.65287963389372,0.773480097966242,-0.116046479475305,0.252844950208391,-1.76892611336902,99.3796922322132,0.813757968191864,"distance_air"
"venue_3312__base__L","venue_3312__base","L",20167,"3312","Target Field","MIN",-0.0241671390215517,0.772257291888615,-0.118535815564101,0.251740152653161,-0.142702954585653,99.9499584801498,0.812252688104492,"distance_air"
"venue_3312__base__R","venue_3312__base","R",25005,"3312","Target Field","MIN",-0.0241671390215517,0.772257291888615,0.118456553599121,0.251712699199035,0.0942894145775688,100.033064386263,0.812244179919562,"distance_air"
"venue_3313__base__L","venue_3313__base","L",17556,"3313","Yankee Stadium","NYY",-2.34029849814345,0.775341828118935,-0.0158732087365386,0.254612901741942,-2.35617170687999,99.1737633352964,0.816077618958065,"distance_air"
"venue_3313__base__R","venue_3313__base","R",24804,"3313","Yankee Stadium","NYY",-2.34029849814345,0.775341828118935,0.00819757755879262,0.254567401610624,-2.33210092058466,99.1822042168024,0.816063424246913,"distance_air"
"venue_3949__base__L","venue_3949__base","L",12,"3949","Rickwood Field","STL",2.50134779000696,4.12414275603923,0.00930982922110887,0.290312251670965,2.51065761922807,100.880410104012,4.13434815607746,"distance_air"
"venue_3949__base__R","venue_3949__base","R",20,"3949","Rickwood Field","STL",2.50134779000696,4.12414275603923,-0.00110599360848223,0.290292297347554,2.50024179639848,100.876757596561,4.13434675494088,"distance_air"
"venue_3__base__L","venue_3__base","L",18889,"3","Fenway Park","BOS",-2.96147700759471,0.774163139472646,-0.139391301392785,0.254104154658663,-3.1008683089875,98.9126212313722,0.814799047577339,"distance_air"
"venue_3__base__R","venue_3__base","R",26480,"3","Fenway Park","BOS",-2.96147700759471,0.774163139472646,0.129678350104293,0.254058351820272,-2.83179865749042,99.0069756499304,0.814784764614421,"distance_air"
"venue_4169__base__L","venue_4169__base","L",1732,"4169","Marlins Park","MIA",-0.264403820716152,1.0983228548948,-0.0553397111048514,0.285211783661453,-0.319743531821004,99.8878758162994,1.13475056956303,"distance_air"
"venue_4169__base__R","venue_4169__base","R",2541,"4169","Marlins Park","MIA",-0.264403820716152,1.0983228548948,0.0544725284266093,0.285129455866601,-0.209931292289543,99.926383577966,1.13472987983355,"distance_air"
"venue_4169__cf_in_407__L","venue_4169__cf_in_407","L",6374,"4169","Marlins Park","MIA",0.703073359411559,0.840760493711702,0.142491303293842,0.272723430979445,0.8455646627054,100.296513418214,0.883887027618092,"distance_air"
"venue_4169__cf_in_407__R","venue_4169__cf_in_407","R",10051,"4169","Marlins Park","MIA",0.703073359411559,0.840760493711702,-0.140185387130231,0.272645993238625,0.562887972281327,100.197387431256,0.883863137264713,"distance_air"
"venue_4169__fence_reduced__L","venue_4169__fence_reduced","L",9439,"4169","loanDepot park","MIA",-1.39011970577018,0.805028705300448,-0.0583298657303459,0.265408195981283,-1.44844957150053,99.4920734599039,0.847651300271377,"distance_air"
"venue_4169__fence_reduced__R","venue_4169__fence_reduced","R",14084,"4169","loanDepot park","MIA",-1.39011970577018,0.805028705300448,0.0537705982440699,0.265350403180962,-1.33634910752611,99.5313836312278,0.847633206538073,"distance_air"
"venue_4705__suntrust__L","venue_4705__suntrust","L",15230,"4705","Truist Park","ATL",0.849508135090236,0.782026830117563,0.0845945775097286,0.257537683150007,0.934102712599965,100.32756097847,0.823341740267064,"distance_air"
"venue_4705__suntrust__R","venue_4705__suntrust","R",20065,"4705","Truist Park","ATL",0.849508135090236,0.782026830117563,-0.0818083893103092,0.257497847881062,0.767699745779927,100.269208596129,0.823329280839144,"distance_air"
"venue_4__base__L","venue_4__base","L",17150,"4","Guaranteed Rate Field","CHW",-2.11245065923429,0.774463611906526,0.165274109377144,0.253614197111736,-1.94717654985715,99.3171853080804,0.814931927920322,"distance_air"
"venue_4__base__R","venue_4__base","R",26502,"4","Guaranteed Rate Field","CHW",-2.11245065923429,0.774463611906526,-0.172202452903242,0.253561258396934,-2.28465311213753,99.1988426981509,0.814915454465762,"distance_air"
"venue_5150__base__L","venue_5150__base","L",59,"5150","Gocheok Sky Dome","LAD",-5.04023836070429,2.94224257413563,-0.00228706377042156,0.290070645758992,-5.04252542447471,98.2317420346592,2.95650678074435,"distance_air"
"venue_5150__base__R","venue_5150__base","R",64,"5150","Gocheok Sky Dome","LAD",-5.04023836070429,2.94224257413563,-0.0142437389931318,0.290065522296512,-5.05448209969742,98.2275491978519,2.95650627807238,"distance_air"
"venue_5325__globe_life__L","venue_5325__globe_life","L",10009,"5325","Globe Life Field","TEX",1.83658425623007,0.802775158185663,-0.022069866111133,0.264781138342669,1.81451439011894,100.636294168787,0.845314737729123,"distance_air"
"venue_5325__globe_life__R","venue_5325__globe_life","R",13223,"5325","Globe Life Field","TEX",1.83658425623007,0.802775158185663,0.0280934328146437,0.264731862199228,1.86467768904472,100.653884888799,0.845299304071338,"distance_air"
"venue_5340__base__L","venue_5340__base","L",129,"5340","Estadio Alfredo Harp Helu","AZ",18.6743257683264,2.31687152326437,0.0378058586801474,0.289823215093817,18.7121316270065,106.5617667761,2.33492851096574,"distance_air"
"venue_5340__base__R","venue_5340__base","R",197,"5340","Estadio Alfredo Harp Helu","AZ",18.6743257683264,2.31687152326437,0.0234415613675652,0.289753998745729,18.6977673296939,106.556729660568,2.33491992049032,"distance_air"
"venue_5355__sutter_health__L","venue_5355__sutter_health","L",158,"5355","Las Vegas Ballpark","ATH",17.0767841005573,2.23328271800059,0.0197492249040794,0.289719381719382,17.0965333254613,105.995226337527,2.2519966737684,"distance_air"
"venue_5355__sutter_health__R","venue_5355__sutter_health","R",184,"5355","Las Vegas Ballpark","ATH",17.0767841005573,2.23328271800059,0.036258632185225,0.289674438526126,17.1130427327425,106.00101567689,2.25199089226744,"distance_air"
"venue_5365__base__L","venue_5365__base","L",12,"5365","TD Ameritrade Park","KCR",0,,0,,0,100,0,"distance_air"
"venue_5365__base__R","venue_5365__base","R",32,"5365","TD Ameritrade Park","KCR",0,,0,,0,100,0,"distance_air"
"venue_5381__base__L","venue_5381__base","L",109,"5381","London Stadium","BOS",-12.5438513508325,2.73360736086449,-0.0226226953336161,0.290094514530628,-12.5664740461661,95.5933255744177,2.7489568986678,"distance_air"
"venue_5381__base__R","venue_5381__base","R",237,"5381","London Stadium","BOS",-12.5438513508325,2.73360736086449,-0.0185182027224405,0.289966805284715,-12.5623695535549,95.5947648932397,2.74894342457962,"distance_air"
"venue_5__base__L","venue_5__base","L",16150,"5","Progressive Field","CLE",-2.26590702178301,0.788123452784367,0.025813892725058,0.258678083443813,-2.24009312905795,99.2144685083121,0.829489558513497,"distance_air"
"venue_5__base__R","venue_5__base","R",16677,"5","Progressive Field","CLE",-2.26590702178301,0.788123452784367,-0.0332455375569798,0.258673911446322,-2.29915255933999,99.193758189725,0.829488257476675,"distance_air"
"venue_5__wind_tunnel__L","venue_5__wind_tunnel","L",6128,"5","Progressive Field","CLE",-2.38251341420228,0.874620702872102,0.111793348403657,0.275858874226959,-2.27072006579862,99.2037285872831,0.917092957328893,"distance_air"
"venue_5__wind_tunnel__R","venue_5__wind_tunnel","R",4539,"5","Progressive Field","CLE",-2.38251341420228,0.874620702872102,-0.119607435070047,0.275907127460436,-2.50212084927232,99.1225834776169,0.917107472914684,"distance_air"
"venue_6130__base__L","venue_6130__base","L",16,"6130","Bristol Motor Speedway","CIN",2.28761441531797,3.72914165953888,0.00358451707705632,0.290266567623287,2.29119893239502,100.803452718894,3.74042139299681,"distance_air"
"venue_6130__base__R","venue_6130__base","R",28,"6130","Bristol Motor Speedway","CIN",2.28761441531797,3.72914165953888,0.00391832306509423,0.290226147289182,2.29153273838306,100.803569774347,3.74041825648933,"distance_air"
"venue_680__base__L","venue_680__base","L",19137,"680","T-Mobile Park","SEA",-3.66248790594093,0.774290598344562,0.0936634516137377,0.253847309778201,-3.56882445432719,98.7485234605586,0.814840099262677,"distance_air"
"venue_680__base__R","venue_680__base","R",23427,"680","T-Mobile Park","SEA",-3.66248790594093,0.774290598344562,-0.105675554718648,0.253818238275947,-3.76816346065958,98.6786214261455,0.814831043079659,"distance_air"
"venue_7__base__L","venue_7__base","L",17633,"7","Kauffman Stadium","KCR",1.69231028571849,0.775581964635028,-0.155328469193058,0.254289687487039,1.53698181652544,100.538972064764,0.816205016542649,"distance_air"
"venue_7__base__R","venue_7__base","R",25712,"7","Kauffman Stadium","KCR",1.69231028571849,0.775581964635028,0.160878851566591,0.254240055828567,1.85318913728508,100.649856208435,0.81618955510031,"distance_air"
"venue_7__walls_in__L","venue_7__walls_in","L",1347,"7","Kauffman Stadium","KCR",4.60620084411517,1.19793235102568,-0.0245712015767413,0.285890029285968,4.58162964253843,101.606636045966,1.23157420664735,"distance_air"
"venue_7__walls_in__R","venue_7__walls_in","R",1472,"7","Kauffman Stadium","KCR",4.60620084411517,1.19793235102568,0.0396784628184108,0.285885003635513,4.64587930693358,101.629166419394,1.2315730400336,"distance_air"
